,cos_scores,sorted_snippets
194,"tensor([0.2739, 0.1029, 0.0669, 0.6747, 0.5710, 0.5815, 0.2470])","tensor([3, 5, 4, 0, 6, 1, 2])"
195,"tensor([0.2843, 0.3655, 0.0289, 0.4668, 0.4654])","tensor([3, 4, 1, 0, 2])"
196,"tensor([0.2705, 0.2082, 0.1656, 0.1732, 0.1711])","tensor([0, 1, 3, 4, 2])"
197,"tensor([0.2931, 0.1520, 0.3217, 0.1728, 0.6751])","tensor([4, 2, 0, 3, 1])"
198,"tensor([0.1436, 0.7079, 0.3544, 0.2989, 0.1504])","tensor([1, 2, 3, 4, 0])"
199,"tensor([0.5601, 0.2331, 0.4217, 0.8140, 0.6365])","tensor([3, 4, 0, 2, 1])"
200,"tensor([0.1270, 0.2817, 0.7537, 0.5236, 0.6284, 0.3566, 0.1464])","tensor([2, 4, 3, 5, 1, 6, 0])"
201,"tensor([0.1354, 0.1296, 0.2925, 0.2317, 0.7924, 0.4390])","tensor([4, 5, 2, 3, 0, 1])"
202,"tensor([0.2861, 0.0678, 0.7642, 0.0333, 0.3286, 0.2042])","tensor([2, 4, 0, 5, 1, 3])"
203,"tensor([0.2691, 0.7197, 0.2432, 0.3519, 0.2467, 0.2079])","tensor([1, 3, 0, 4, 2, 5])"
204,"tensor([0.2833, 0.2952, 0.1831, 0.1524, 0.3103, 0.1308, 0.6959, 0.9195])","tensor([7, 6, 4, 1, 0, 2, 3, 5])"
205,"tensor([0.2761, 0.4613, 0.7249, 0.4279, 0.2737])","tensor([2, 1, 3, 0, 4])"
206,"tensor([0.3973, 0.2043, 0.1726, 0.2312, 0.1606, 0.1047, 0.0726])","tensor([0, 3, 1, 2, 4, 5, 6])"
207,"tensor([0.1566, 0.0816, 0.4445, 0.6726, 0.3883])","tensor([3, 2, 4, 0, 1])"
208,"tensor([0.7004, 0.4816, 0.2135, 0.6043, 0.2200, 0.1409])","tensor([0, 3, 1, 4, 2, 5])"
209,"tensor([0.5592, 0.2234, 0.2626, 0.3084, 0.2641])","tensor([0, 3, 4, 2, 1])"
210,"tensor([0.6873, 0.2167, 0.2111, 0.2159, 0.2173])","tensor([0, 4, 1, 3, 2])"
211,"tensor([ 0.1328,  0.1721,  0.0996,  0.1368,  0.2117, -0.0269,  0.1571,  0.1075,
         0.2207])","tensor([8, 4, 1, 6, 3, 0, 7, 2, 5])"
212,"tensor([0.3092, 0.0887, 0.3691, 0.3860, 0.2699, 0.2902])","tensor([3, 2, 0, 5, 4, 1])"
213,"tensor([0.2040, 0.0768, 0.1351, 0.0910, 0.7832])","tensor([4, 0, 2, 3, 1])"
214,"tensor([0.1390, 0.1323, 0.1878, 0.1609, 0.6216, 0.2013, 0.1940])","tensor([4, 5, 6, 2, 3, 0, 1])"
215,"tensor([0.1801, 0.1487, 0.7109, 0.3338, 0.3764, 0.1698, 0.2935])","tensor([2, 4, 3, 6, 0, 5, 1])"
216,"tensor([0.1665, 0.5681, 0.1729, 0.1643, 0.2402, 0.1902, 0.1890, 0.2837])","tensor([1, 7, 4, 5, 6, 2, 0, 3])"
217,"tensor([0.5308, 0.4202, 0.2820, 0.2811, 0.4234, 0.3754, 0.3174])","tensor([0, 4, 1, 5, 6, 2, 3])"
218,"tensor([0.2924, 0.3070, 0.5317, 0.2532, 0.1721])","tensor([2, 1, 0, 3, 4])"
219,"tensor([0.1300, 0.1499, 0.0987, 0.3308, 0.2000])","tensor([3, 4, 1, 0, 2])"
220,"tensor([0.7580, 0.6552, 0.1723, 0.2411, 0.1245, 0.1752, 0.1845, 0.2031, 0.2440])","tensor([0, 1, 8, 3, 7, 6, 5, 2, 4])"
221,"tensor([0.1152, 0.1483, 0.2389, 0.6841, 0.2818, 0.1469, 0.1187])","tensor([3, 4, 2, 1, 5, 6, 0])"
222,"tensor([0.4825, 0.2490, 0.2266, 0.1516, 0.1631, 0.1490])","tensor([0, 1, 2, 4, 3, 5])"
223,"tensor([0.2192, 0.2494, 0.0989, 0.0650, 0.3638])","tensor([4, 1, 0, 2, 3])"
224,"tensor([ 0.2822,  0.0639, -0.0007,  0.1025,  0.0252, -0.0306,  0.0587,  0.0589,
         0.0691])","tensor([0, 3, 8, 1, 7, 6, 4, 2, 5])"
225,"tensor([-0.0153,  0.1618,  0.4569,  0.1245,  0.2319,  0.1424,  0.1468])","tensor([2, 4, 1, 6, 5, 3, 0])"
226,"tensor([0.1977, 0.2015, 0.1451, 0.1168, 0.1014, 0.6372])","tensor([5, 1, 0, 2, 3, 4])"
227,"tensor([0.0456, 0.1340, 0.6476, 0.7859, 0.3158, 0.3910, 0.1524])","tensor([3, 2, 5, 4, 6, 1, 0])"
228,"tensor([0.3420, 0.1271, 0.0815, 0.0357, 0.0744, 0.4753])","tensor([5, 0, 1, 2, 4, 3])"
229,"tensor([0.1763, 0.5232, 0.1213, 0.1121, 0.1484])","tensor([1, 0, 4, 2, 3])"
230,"tensor([0.2095, 0.3740, 0.1461, 0.8922, 0.1988, 0.0868, 0.1146, 0.1530, 0.0445])","tensor([3, 1, 0, 4, 7, 2, 6, 5, 8])"
231,"tensor([0.1250, 0.4884, 0.8200, 0.3393, 0.3248])","tensor([2, 1, 3, 4, 0])"
232,"tensor([0.1610, 0.1942, 0.5122, 0.2385, 0.2364])","tensor([2, 3, 4, 1, 0])"
233,"tensor([0.2868, 0.6718, 0.7011, 0.1504, 0.2450, 0.3821])","tensor([2, 1, 5, 0, 4, 3])"
234,"tensor([0.2860, 0.1695, 0.1819, 0.0545, 0.8890])","tensor([4, 0, 2, 1, 3])"
235,"tensor([0.0848, 0.3663, 0.3923, 0.3332, 0.6572, 0.3351])","tensor([4, 2, 1, 5, 3, 0])"
236,"tensor([0.1985, 0.2702, 0.2095, 0.1785, 0.6670, 0.4737])","tensor([4, 5, 1, 2, 0, 3])"
237,"tensor([0.3036, 0.3414, 0.2696, 0.5627, 0.2462, 0.1706, 0.3228, 0.2326, 0.2318])","tensor([3, 1, 6, 0, 2, 4, 7, 8, 5])"
238,"tensor([0.5461, 0.5014, 0.4840, 0.4935, 0.5017, 0.7012, 0.3918])","tensor([5, 0, 4, 1, 3, 2, 6])"
239,"tensor([0.2244, 0.2945, 0.3828, 0.1793, 0.0749, 0.1601, 0.1854])","tensor([2, 1, 0, 6, 3, 5, 4])"
240,"tensor([0.1674, 0.0633, 0.3654, 0.2757, 0.2730])","tensor([2, 3, 4, 0, 1])"
241,"tensor([-0.0118,  0.6249,  0.1700,  0.1368,  0.0507])","tensor([1, 2, 3, 4, 0])"
242,"tensor([0.2470, 0.4970, 0.2811, 0.2641, 0.1059, 0.1564, 0.1769])","tensor([1, 2, 3, 0, 6, 5, 4])"
243,"tensor([0.3087, 0.3263, 0.5705, 0.2635, 0.3990, 0.4674, 0.3129, 0.5239, 0.3788])","tensor([2, 7, 5, 4, 8, 1, 6, 0, 3])"
244,"tensor([0.1794, 0.2649, 0.2451, 0.1118, 0.2196, 0.7276])","tensor([5, 1, 2, 4, 0, 3])"
245,"tensor([0.6350, 0.7198, 0.6268, 0.2559, 0.1767])","tensor([1, 0, 2, 3, 4])"
246,"tensor([0.1049, 0.1548, 0.1297, 0.0995, 0.1637, 0.0990, 0.3265, 0.5345])","tensor([7, 6, 4, 1, 2, 0, 3, 5])"
247,"tensor([0.4238, 0.7547, 0.6268, 0.0987, 0.1577, 0.0809, 0.0764, 0.0994, 0.0779])","tensor([1, 2, 0, 4, 7, 3, 5, 8, 6])"
248,"tensor([0.1606, 0.2730, 0.0827, 0.1353, 0.2381, 0.7397, 0.1716])","tensor([5, 1, 4, 6, 0, 3, 2])"
249,"tensor([0.1407, 0.0865, 0.1644, 0.6663, 0.2416])","tensor([3, 4, 2, 0, 1])"
250,"tensor([0.3851, 0.0328, 0.0646, 0.0207, 0.2352, 0.1392, 0.5145, 0.6758])","tensor([7, 6, 0, 4, 5, 2, 1, 3])"
251,"tensor([0.4849, 0.1476, 0.2731, 0.3944, 0.1007])","tensor([0, 3, 2, 1, 4])"
252,"tensor([ 0.7868,  0.1679,  0.2739,  0.1779,  0.0848,  0.1592, -0.0288,  0.2011])","tensor([0, 2, 7, 3, 1, 5, 4, 6])"
253,"tensor([0.1922, 0.2932, 0.3098, 0.1539, 0.8110, 0.4798, 0.0666])","tensor([4, 5, 2, 1, 0, 3, 6])"
254,"tensor([0.3991, 0.2364, 0.1913, 0.1749, 0.2372, 0.7480])","tensor([5, 0, 4, 1, 2, 3])"
255,"tensor([0.0268, 0.0416, 0.3705, 0.3582, 0.5904, 0.1420, 0.4160, 0.2072, 0.4252])","tensor([4, 8, 6, 2, 3, 7, 5, 1, 0])"
256,"tensor([0.2071, 0.1072, 0.2158, 0.1748, 0.1741])","tensor([2, 0, 3, 4, 1])"
257,"tensor([0.4083, 0.3523, 0.3791, 0.7944, 0.3016])","tensor([3, 0, 2, 1, 4])"
258,"tensor([0.1641, 0.1502, 0.4896, 0.4768, 0.2820, 0.1347, 0.1340, 0.2208])","tensor([2, 3, 4, 7, 0, 1, 5, 6])"
259,"tensor([0.1744, 0.1879, 0.2114, 0.4677, 0.1242])","tensor([3, 2, 1, 0, 4])"
260,"tensor([0.3441, 0.1133, 0.1928, 0.3905, 0.2093, 0.2227, 0.2756, 0.1637, 0.1929])","tensor([3, 0, 6, 5, 4, 8, 2, 7, 1])"
261,"tensor([0.3469, 0.2719, 0.6190, 0.3264, 0.4959, 0.3351])","tensor([2, 4, 0, 5, 3, 1])"
262,"tensor([0.5260, 0.5251, 0.5654, 0.5086, 0.5490])","tensor([2, 4, 0, 1, 3])"
263,"tensor([0.2256, 0.0995, 0.2628, 0.5072, 0.0438, 0.1950, 0.0985, 0.1371])","tensor([3, 2, 0, 5, 7, 1, 6, 4])"
264,"tensor([0.7124, 0.8303, 0.6494, 0.7062, 0.8255, 0.7908])","tensor([1, 4, 5, 0, 3, 2])"
265,"tensor([0.6322, 0.2545, 0.2420, 0.7495, 0.8659, 0.5677])","tensor([4, 3, 0, 5, 1, 2])"
266,"tensor([ 0.1546,  0.1410,  0.1409, -0.0076,  0.7931,  0.2737])","tensor([4, 5, 0, 1, 2, 3])"
267,"tensor([0.1856, 0.2564, 0.1438, 0.3012, 0.6600])","tensor([4, 3, 1, 0, 2])"
268,"tensor([0.2472, 0.2259, 0.2264, 0.2779, 0.2767, 0.1723, 0.2317])","tensor([3, 4, 0, 6, 2, 1, 5])"
269,"tensor([0.2569, 0.8255, 0.2741, 0.2121, 0.4619, 0.3777])","tensor([1, 4, 5, 2, 0, 3])"
270,"tensor([0.4427, 0.1217, 0.0347, 0.4881, 0.0419])","tensor([3, 0, 1, 4, 2])"
271,"tensor([0.6653, 0.4056, 0.1293, 0.4483, 0.0668])","tensor([0, 3, 1, 2, 4])"
272,"tensor([0.2039, 0.1930, 0.0669, 0.2332, 0.1639, 0.7023, 0.1619])","tensor([5, 3, 0, 1, 4, 6, 2])"
273,"tensor([0.2430, 0.2645, 0.1343, 0.2259, 0.2422, 0.1647, 0.1006])","tensor([1, 0, 4, 3, 5, 2, 6])"
274,"tensor([0.0788, 0.1775, 0.1705, 0.5140, 0.1347])","tensor([3, 1, 2, 4, 0])"
275,"tensor([0.3782, 0.2432, 0.1780, 0.2185, 0.3064])","tensor([0, 4, 1, 3, 2])"
276,"tensor([0.2358, 0.6951, 0.0362, 0.2178, 0.2278, 0.1471])","tensor([1, 0, 4, 3, 5, 2])"
277,"tensor([0.2336, 0.0185, 0.0265, 0.0503, 0.1865, 0.6575])","tensor([5, 0, 4, 3, 2, 1])"
278,"tensor([0.2592, 0.8944, 0.2172, 0.1144, 0.1468, 0.3814, 0.3487])","tensor([1, 5, 6, 0, 2, 4, 3])"
279,"tensor([0.0235, 0.0248, 0.0480, 0.0179, 0.1088, 0.1328, 0.8743])","tensor([6, 5, 4, 2, 1, 0, 3])"
280,"tensor([0.2292, 0.1445, 0.2305, 0.1067, 0.1067])","tensor([2, 0, 1, 3, 4])"
281,"tensor([0.0484, 0.5580, 0.0501, 0.0497, 0.0145, 0.1192])","tensor([1, 5, 2, 3, 0, 4])"
282,"tensor([0.4083, 0.2353, 0.7436, 0.3547, 0.2638, 0.2812, 0.2973])","tensor([2, 0, 3, 6, 5, 4, 1])"
283,"tensor([0.5947, 0.1777, 0.1339, 0.0930, 0.2153, 0.1428])","tensor([0, 4, 1, 5, 2, 3])"
284,"tensor([0.4746, 0.5279, 0.2187, 0.1463, 0.1602])","tensor([1, 0, 2, 4, 3])"
285,"tensor([0.0989, 0.1100, 0.1969, 0.3983, 0.6013])","tensor([4, 3, 2, 1, 0])"
286,"tensor([0.3061, 0.2944, 0.3751, 0.3042, 0.0044])","tensor([2, 0, 3, 1, 4])"
287,"tensor([0.0872, 0.0336, 0.2169, 0.6241, 0.6949, 0.0222, 0.2772])","tensor([4, 3, 6, 2, 0, 1, 5])"
288,"tensor([0.0774, 0.3476, 0.5291, 0.6960, 0.9106, 0.7392])","tensor([4, 5, 3, 2, 1, 0])"
289,"tensor([0.2806, 0.0778, 0.0810, 0.1413, 0.2864, 0.0520, 0.4000])","tensor([6, 4, 0, 3, 2, 1, 5])"
290,"tensor([0.1864, 0.1349, 0.1488, 0.1751, 0.4954, 0.7139])","tensor([5, 4, 0, 3, 2, 1])"
291,"tensor([0.9148, 0.1836, 0.0536, 0.2586, 0.1489, 0.1129, 0.1358])","tensor([0, 3, 1, 4, 6, 5, 2])"
292,"tensor([0.0592, 0.5007, 0.5843, 0.4623, 0.1750])","tensor([2, 1, 3, 4, 0])"
293,"tensor([0.5310, 0.2400, 0.1641, 0.0810, 0.2642, 0.3679])","tensor([0, 5, 4, 1, 2, 3])"
294,"tensor([0.4741, 0.3062, 0.8140, 0.3062, 0.2224, 0.1908, 0.3918, 0.2214])","tensor([2, 0, 6, 1, 3, 4, 7, 5])"
295,"tensor([0.2116, 0.2009, 0.2828, 0.3715, 0.9169])","tensor([4, 3, 2, 0, 1])"
296,"tensor([0.2883, 0.7788, 0.7087, 0.5916, 0.1603, 0.2093, 0.0939, 0.2023, 0.1901])","tensor([1, 2, 3, 0, 5, 7, 8, 4, 6])"
297,"tensor([ 0.2951,  0.1175, -0.0384,  0.1555,  0.2777,  0.3681,  0.5608,  0.2214])","tensor([6, 5, 0, 4, 7, 3, 1, 2])"
298,"tensor([0.4116, 0.6164, 0.0591, 0.0337, 0.0818, 0.0121, 0.1538])","tensor([1, 0, 6, 4, 2, 3, 5])"
299,"tensor([0.2158, 0.1797, 0.1765, 0.2237, 0.2352, 0.1956, 0.7831])","tensor([6, 4, 3, 0, 5, 1, 2])"
300,"tensor([0.5849, 0.5965, 0.5906, 0.5679, 0.7177, 0.6675, 0.0833, 0.3789])","tensor([4, 5, 1, 2, 0, 3, 7, 6])"
301,"tensor([0.1939, 0.1180, 0.9175, 0.3712, 0.4339])","tensor([2, 4, 3, 0, 1])"
302,"tensor([0.3022, 0.8157, 0.2702, 0.3628, 0.2577])","tensor([1, 3, 0, 2, 4])"
303,"tensor([0.1253, 0.1759, 0.1444, 0.2383, 0.2560, 0.4082, 0.7086])","tensor([6, 5, 4, 3, 1, 2, 0])"
304,"tensor([0.1397, 0.1852, 0.5058, 0.6759, 0.0224, 0.1257, 0.0772, 0.1033, 0.0754])","tensor([3, 2, 1, 0, 5, 7, 6, 8, 4])"
305,"tensor([0.2557, 0.1705, 0.1806, 0.1168, 0.3376, 0.1363])","tensor([4, 0, 2, 1, 5, 3])"
306,"tensor([0.2236, 0.6094, 0.6468, 0.1897, 0.2709])","tensor([2, 1, 4, 0, 3])"
307,"tensor([0.1350, 0.1367, 0.5764, 0.5083, 0.3106, 0.1585, 0.1499, 0.2237, 0.1324])","tensor([2, 3, 4, 7, 5, 6, 1, 0, 8])"
308,"tensor([0.4113, 0.7894, 0.7937, 0.5918, 0.2820])","tensor([2, 1, 3, 0, 4])"
309,"tensor([0.1131, 0.1966, 0.4519, 0.0266, 0.0178, 0.1665, 0.1954])","tensor([2, 1, 6, 5, 0, 3, 4])"
310,"tensor([0.1588, 0.2828, 0.2234, 0.1261, 0.2968, 0.5287, 0.2313, 0.3916])","tensor([5, 7, 4, 1, 6, 2, 0, 3])"
311,"tensor([0.1020, 0.0924, 0.1583, 0.1499, 0.0916, 0.3915])","tensor([5, 2, 3, 0, 1, 4])"
312,"tensor([0.1038, 0.2156, 0.8023, 0.3163, 0.1825, 0.1708, 0.1423, 0.0950, 0.2776])","tensor([2, 3, 8, 1, 4, 5, 6, 0, 7])"
313,"tensor([-0.0024,  0.7057,  0.6392,  0.0914,  0.0810])","tensor([1, 2, 3, 4, 0])"
314,"tensor([0.2172, 0.0666, 0.1364, 0.0881, 0.0707, 0.1424, 0.6705])","tensor([6, 0, 5, 2, 3, 4, 1])"
315,"tensor([0.1449, 0.1299, 0.1986, 0.2741, 0.3791, 0.8248, 0.3964])","tensor([5, 6, 4, 3, 2, 0, 1])"
316,"tensor([0.6859, 0.2524, 0.2792, 0.3164, 0.2963])","tensor([0, 3, 4, 2, 1])"
317,"tensor([0.1767, 0.1540, 0.0877, 0.4123, 0.6810])","tensor([4, 3, 0, 1, 2])"
318,"tensor([0.6457, 0.7625, 0.7842, 0.9010, 0.4546, 0.5907, 0.5632, 0.1527])","tensor([3, 2, 1, 0, 5, 6, 4, 7])"
319,"tensor([0.1125, 0.0736, 0.1721, 0.0465, 0.1802, 0.3111, 0.2732, 0.2597, 0.0786])","tensor([5, 6, 7, 4, 2, 0, 8, 1, 3])"
320,"tensor([0.5509, 0.6444, 0.1535, 0.2480, 0.2241, 0.1790, 0.3373, 0.2026, 0.1994])","tensor([1, 0, 6, 3, 4, 7, 8, 5, 2])"
321,"tensor([0.1095, 0.1811, 0.2502, 0.2289, 0.0699])","tensor([2, 3, 1, 0, 4])"
322,"tensor([0.4500, 0.3715, 0.3225, 0.5097, 0.2606, 0.1645])","tensor([3, 0, 1, 2, 4, 5])"
323,"tensor([0.1654, 0.0567, 0.2328, 0.6140, 0.5909, 0.3527, 0.4390])","tensor([3, 4, 6, 5, 2, 0, 1])"
324,"tensor([0.2368, 0.4315, 0.3233, 0.2869, 0.3297, 0.3151, 0.5310])","tensor([6, 1, 4, 2, 5, 3, 0])"
325,"tensor([0.0592, 0.1134, 0.1439, 0.2276, 0.0713, 0.1134])","tensor([3, 2, 1, 5, 4, 0])"
326,"tensor([0.3302, 0.1255, 0.0698, 0.0988, 0.2583, 0.2318, 0.1532, 0.1999])","tensor([0, 4, 5, 7, 6, 1, 3, 2])"
327,"tensor([0.7312, 0.6240, 0.6621, 0.2249, 0.1244, 0.0111, 0.1957])","tensor([0, 2, 1, 3, 6, 4, 5])"
328,"tensor([0.2257, 0.1788, 0.1801, 0.1664, 0.2065, 0.1989, 0.6131, 0.2239])","tensor([6, 0, 7, 4, 5, 2, 1, 3])"
329,"tensor([0.2731, 0.3490, 0.1061, 0.1225, 0.4943])","tensor([4, 1, 0, 3, 2])"
330,"tensor([0.1447, 0.7876, 0.4505, 0.4560, 0.3189, 0.2340])","tensor([1, 3, 2, 4, 5, 0])"
331,"tensor([0.1846, 0.2049, 0.1967, 0.8916, 0.1482])","tensor([3, 1, 2, 0, 4])"
332,"tensor([0.0661, 0.4542, 0.4647, 0.0392, 0.4457, 0.3639])","tensor([2, 1, 4, 5, 0, 3])"
333,"tensor([0.1460, 0.2578, 0.2190, 0.8222, 0.0033])","tensor([3, 1, 2, 0, 4])"
334,"tensor([0.1441, 0.3895, 0.9194, 0.5221, 0.2221, 0.1964])","tensor([2, 3, 1, 4, 5, 0])"
335,"tensor([ 0.1975, -0.0812,  0.1176,  0.0914,  0.1492])","tensor([0, 4, 2, 3, 1])"
336,"tensor([0.7661, 0.4945, 0.1806, 0.2251, 0.0693])","tensor([0, 1, 3, 2, 4])"
337,"tensor([0.3442, 0.3650, 0.5443, 0.2054, 0.2773, 0.2076, 0.2618, 0.1536])","tensor([2, 1, 0, 4, 6, 5, 3, 7])"
338,"tensor([0.1647, 0.3133, 0.3896, 0.4952, 0.5242, 0.1562, 0.7522])","tensor([6, 4, 3, 2, 1, 0, 5])"
339,"tensor([0.1151, 0.4608, 0.3152, 0.1115, 0.0567, 0.1563])","tensor([1, 2, 5, 0, 3, 4])"
340,"tensor([0.2334, 0.2695, 0.2349, 0.7227, 0.2020])","tensor([3, 1, 2, 0, 4])"
341,"tensor([0.1603, 0.5199, 0.3608, 0.3363, 0.3536, 0.7193, 0.6022, 0.3519, 0.1067])","tensor([5, 6, 1, 2, 4, 7, 3, 0, 8])"
342,"tensor([ 0.1716,  0.0132,  0.1774,  0.0606,  0.7646,  0.7718, -0.0289,  0.0370])","tensor([5, 4, 2, 0, 3, 7, 1, 6])"
343,"tensor([0.1045, 0.1810, 0.0996, 0.0976, 0.1174, 0.2511, 0.7503])","tensor([6, 5, 1, 4, 0, 2, 3])"
344,"tensor([0.0841, 0.3234, 0.1188, 0.0412, 0.5929, 0.3071, 0.0078])","tensor([4, 1, 5, 2, 0, 3, 6])"
345,"tensor([ 0.2329, -0.0165,  0.0585,  0.0126,  0.0835,  0.0291,  0.0727,  0.2396,
         0.0720])","tensor([7, 0, 4, 6, 8, 2, 5, 3, 1])"
346,"tensor([0.2413, 0.2545, 0.1938, 0.9276, 0.2028, 0.0282, 0.0348, 0.0774])","tensor([3, 1, 0, 4, 2, 7, 6, 5])"
347,"tensor([0.4303, 0.4560, 0.7830, 0.8247, 0.8478])","tensor([4, 3, 2, 1, 0])"
348,"tensor([0.0425, 0.7117, 0.1669, 0.2424, 0.0116, 0.1254])","tensor([1, 3, 2, 5, 0, 4])"
349,"tensor([0.6099, 0.6118, 0.5449, 0.5076, 0.5573, 0.3559, 0.3634, 0.3133])","tensor([1, 0, 4, 2, 3, 6, 5, 7])"
350,"tensor([0.2778, 0.3930, 0.3771, 0.3825, 0.8309])","tensor([4, 1, 3, 2, 0])"
351,"tensor([0.1291, 0.2377, 0.5766, 0.7061, 0.1254, 0.1331, 0.6265])","tensor([3, 6, 2, 1, 5, 0, 4])"
352,"tensor([ 0.1449,  0.4926,  0.1423,  0.4795, -0.0158, -0.0880,  0.6119])","tensor([6, 1, 3, 0, 2, 4, 5])"
353,"tensor([0.1989, 0.1560, 0.7019, 0.3141, 0.2222])","tensor([2, 3, 4, 0, 1])"
354,"tensor([0.4568, 0.6105, 0.1771, 0.1312, 0.0527])","tensor([1, 0, 2, 3, 4])"
355,"tensor([0.0795, 0.0829, 0.1902, 0.1462, 0.5360, 0.6320])","tensor([5, 4, 2, 3, 1, 0])"
356,"tensor([0.1684, 0.2900, 0.3646, 0.6861, 0.3075])","tensor([3, 2, 4, 1, 0])"
357,"tensor([0.6979, 0.5340, 0.7556, 0.5557, 0.6878, 0.3784, 0.3586, 0.3508, 0.1531])","tensor([2, 0, 4, 3, 1, 5, 6, 7, 8])"
358,"tensor([0.1460, 0.2079, 0.2243, 0.2578, 0.1760, 0.1123, 0.8222])","tensor([6, 3, 2, 1, 4, 0, 5])"
359,"tensor([0.5273, 0.4271, 0.5641, 0.7449, 0.5273, 0.1817, 0.1437])","tensor([3, 2, 0, 4, 1, 5, 6])"
360,"tensor([0.2295, 0.2735, 0.2634, 0.4208, 0.5032, 0.2957, 0.2576])","tensor([4, 3, 5, 1, 2, 6, 0])"
361,"tensor([0.1216, 0.1122, 0.1006, 0.2550, 0.6114, 0.1874, 0.2013])","tensor([4, 3, 6, 5, 0, 1, 2])"
362,"tensor([0.0296, 0.4825, 0.7249, 0.6893, 0.1934, 0.1507])","tensor([2, 3, 1, 4, 5, 0])"
363,"tensor([0.0204, 0.0185, 0.2262, 0.3149, 0.2505, 0.4344, 0.3159, 0.2402, 0.6937])","tensor([8, 5, 6, 3, 4, 7, 2, 0, 1])"
364,"tensor([0.7611, 0.2508, 0.1314, 0.1677, 0.1766, 0.3919])","tensor([0, 5, 1, 4, 3, 2])"
365,"tensor([0.9084, 0.0499, 0.1206, 0.1798, 0.2299])","tensor([0, 4, 3, 2, 1])"
366,"tensor([0.1037, 0.1962, 0.7651, 0.6135, 0.0361, 0.0114, 0.0392, 0.2137])","tensor([2, 3, 7, 1, 0, 6, 4, 5])"
367,"tensor([-0.0270,  0.2141, -0.0669,  0.0396,  0.0807,  0.1642,  0.1363,  0.3416,
         0.0903])","tensor([7, 1, 5, 6, 8, 4, 3, 0, 2])"
368,"tensor([0.8329, 0.4799, 0.5100, 0.3071, 0.1441, 0.1190, 0.5824, 0.3784])","tensor([0, 6, 2, 1, 7, 3, 4, 5])"
369,"tensor([0.8283, 0.3566, 0.3177, 0.1864, 0.1967, 0.1587])","tensor([0, 1, 2, 4, 3, 5])"
370,"tensor([0.0689, 0.8665, 0.2322, 0.1720, 0.2040, 0.2463, 0.1514])","tensor([1, 5, 2, 4, 3, 6, 0])"
371,"tensor([0.2668, 0.3985, 0.2921, 0.3657, 0.2762, 0.2084, 0.2999, 0.2419])","tensor([1, 3, 6, 2, 4, 0, 7, 5])"
372,"tensor([ 0.3149,  0.5017, -0.0079,  0.1605,  0.0178,  0.0188,  0.4154])","tensor([1, 6, 0, 3, 5, 4, 2])"
373,"tensor([0.2524, 0.2054, 0.0559, 0.5219, 0.7038])","tensor([4, 3, 0, 1, 2])"
374,"tensor([0.0603, 0.1977, 0.2461, 0.2420, 0.1189, 0.8157, 0.1206])","tensor([5, 2, 3, 1, 6, 4, 0])"
375,"tensor([0.0842, 0.1332, 0.5042, 0.2105, 0.1671])","tensor([2, 3, 4, 1, 0])"
376,"tensor([0.1061, 0.1583, 0.3717, 0.7174, 0.6423])","tensor([3, 4, 2, 1, 0])"
377,"tensor([0.5241, 0.3104, 0.2701, 0.1488, 0.4662, 0.2532])","tensor([0, 4, 1, 2, 5, 3])"
378,"tensor([ 0.0232,  0.1470,  0.1421,  0.1772, -0.1101, -0.1101])","tensor([3, 1, 2, 0, 4, 5])"
379,"tensor([0.1503, 0.8325, 0.4222, 0.1440, 0.1188, 0.0735, 0.0944])","tensor([1, 2, 0, 3, 4, 6, 5])"
380,"tensor([0.1079, 0.2505, 0.1953, 0.1090, 0.8198, 0.2261, 0.1611, 0.3240, 0.2815])","tensor([4, 7, 8, 1, 5, 2, 6, 3, 0])"
381,"tensor([ 0.1639,  0.0857, -0.0090,  0.1489,  0.6120])","tensor([4, 0, 3, 1, 2])"
382,"tensor([0.7213, 0.2095, 0.1738, 0.3997, 0.3819])","tensor([0, 3, 4, 1, 2])"
383,"tensor([0.3287, 0.2492, 0.5090, 0.2922, 0.2714])","tensor([2, 0, 3, 4, 1])"
384,"tensor([0.1489, 0.1086, 0.1028, 0.1613, 0.3657])","tensor([4, 3, 0, 1, 2])"
385,"tensor([0.1817, 0.1783, 0.2346, 0.3834, 0.3898, 0.1817, 0.0144, 0.2383, 0.6733])","tensor([8, 4, 3, 7, 2, 0, 5, 1, 6])"
386,"tensor([ 0.0452,  0.0673,  0.0368,  0.1611,  0.0395,  0.0975,  0.0835,  0.1075,
        -0.0467])","tensor([3, 7, 5, 6, 1, 0, 4, 2, 8])"
387,"tensor([0.5559, 0.2375, 0.4751, 0.1061, 0.6538, 0.5519, 0.1987, 0.2046])","tensor([4, 0, 5, 2, 1, 7, 6, 3])"
388,"tensor([0.0719, 0.1190, 0.1392, 0.2953, 0.2861, 0.0330, 0.0744, 0.1527])","tensor([3, 4, 7, 2, 1, 6, 0, 5])"
389,"tensor([0.1058, 0.0822, 0.0245, 0.5256, 0.0697])","tensor([3, 0, 1, 4, 2])"
390,"tensor([0.0788, 0.1775, 0.1705, 0.5140, 0.1347])","tensor([3, 1, 2, 4, 0])"
391,"tensor([0.0901, 0.1074, 0.0441, 0.0442, 0.0840, 0.0380, 0.0410, 0.0783])","tensor([1, 0, 4, 7, 3, 2, 6, 5])"
