,cos_scores,sorted_snippets
194,"tensor([0.2606, 0.1686, 0.1009, 0.6222, 0.7602, 0.7402, 0.4167])","tensor([4, 5, 3, 6, 0, 1, 2])"
195,"tensor([0.2336, 0.4309, 0.1391, 0.3097, 0.4697])","tensor([4, 1, 3, 0, 2])"
196,"tensor([0.1894, 0.2542, 0.1973, 0.2009, 0.4382])","tensor([4, 1, 3, 2, 0])"
197,"tensor([0.2440, 0.2669, 0.1746, 0.2853, 0.7691])","tensor([4, 3, 1, 0, 2])"
198,"tensor([0.1840, 0.4790, 0.2121, 0.3078, 0.0737])","tensor([1, 3, 2, 0, 4])"
199,"tensor([0.3940, 0.4877, 0.4040, 0.6902, 0.5025])","tensor([3, 4, 1, 2, 0])"
200,"tensor([0.0238, 0.2970, 0.7340, 0.5191, 0.4250, 0.3198, 0.1827])","tensor([2, 3, 4, 5, 1, 6, 0])"
201,"tensor([0.1569, 0.1075, 0.2599, 0.4426, 0.7724, 0.4901])","tensor([4, 5, 3, 2, 0, 1])"
202,"tensor([0.2507, 0.2194, 0.5308, 0.1884, 0.3795, 0.1760])","tensor([2, 4, 0, 1, 3, 5])"
203,"tensor([0.3494, 0.6798, 0.2644, 0.2501, 0.1165, 0.2360])","tensor([1, 0, 2, 3, 5, 4])"
204,"tensor([0.4661, 0.2070, 0.2458, 0.2625, 0.2665, 0.0566, 0.5416, 0.7179])","tensor([7, 6, 0, 4, 3, 2, 1, 5])"
205,"tensor([0.5173, 0.4983, 0.7012, 0.5885, 0.4759])","tensor([2, 3, 0, 1, 4])"
206,"tensor([0.5001, 0.0689, 0.0922, 0.0770, 0.0670, 0.0637, 0.1302])","tensor([0, 6, 2, 3, 1, 4, 5])"
207,"tensor([0.2303, 0.2113, 0.4823, 0.5975, 0.3563])","tensor([3, 2, 4, 0, 1])"
208,"tensor([0.6047, 0.2778, 0.2265, 0.3713, 0.0645, 0.0518])","tensor([0, 3, 1, 2, 4, 5])"
209,"tensor([0.4246, 0.1991, 0.2195, 0.1783, 0.2332])","tensor([0, 4, 2, 1, 3])"
210,"tensor([0.8050, 0.3382, 0.2966, 0.1635, 0.2001])","tensor([0, 1, 2, 4, 3])"
211,"tensor([0.0781, 0.2536, 0.4337, 0.3731, 0.2234, 0.0469, 0.0367, 0.0772, 0.1955])","tensor([2, 3, 1, 4, 8, 0, 7, 5, 6])"
212,"tensor([0.4120, 0.1643, 0.4299, 0.2804, 0.1987, 0.2164])","tensor([2, 0, 3, 5, 4, 1])"
213,"tensor([0.1501, 0.2557, 0.1073, 0.0017, 0.6596])","tensor([4, 1, 0, 2, 3])"
214,"tensor([0.1934, 0.1821, 0.1063, 0.2155, 0.5562, 0.4012, 0.3355])","tensor([4, 5, 6, 3, 0, 1, 2])"
215,"tensor([0.2375, 0.1000, 0.5757, 0.2708, 0.3223, 0.0710, 0.1775])","tensor([2, 4, 3, 0, 6, 1, 5])"
216,"tensor([0.3459, 0.5950, 0.0776, 0.0456, 0.3720, 0.0764, 0.0535, 0.2859])","tensor([1, 4, 0, 7, 2, 5, 6, 3])"
217,"tensor([0.5847, 0.3500, 0.1674, 0.4973, 0.3729, 0.3513, 0.4408])","tensor([0, 3, 6, 4, 5, 1, 2])"
218,"tensor([0.2344, 0.2192, 0.5399, 0.1995, 0.1953])","tensor([2, 0, 1, 3, 4])"
219,"tensor([-0.1003, -0.0919, -0.0184,  0.3532, -0.0850])","tensor([3, 2, 4, 1, 0])"
220,"tensor([ 0.7877,  0.5437, -0.0016,  0.1773,  0.0307,  0.0445,  0.0315,  0.1080,
         0.0145])","tensor([0, 1, 3, 7, 5, 6, 4, 8, 2])"
221,"tensor([0.0678, 0.0420, 0.0904, 0.4547, 0.1629, 0.0625, 0.3089])","tensor([3, 6, 4, 2, 0, 5, 1])"
222,"tensor([0.4923, 0.3724, 0.1335, 0.0834, 0.1325, 0.1808])","tensor([0, 1, 5, 2, 4, 3])"
223,"tensor([0.1557, 0.1741, 0.1920, 0.1544, 0.5496])","tensor([4, 2, 1, 0, 3])"
224,"tensor([ 0.1800,  0.0827,  0.0357,  0.0449,  0.0529,  0.0356,  0.0006, -0.0186,
         0.0885])","tensor([0, 8, 1, 4, 3, 2, 5, 6, 7])"
225,"tensor([0.1085, 0.1549, 0.3544, 0.0649, 0.0977, 0.0012, 0.1320])","tensor([2, 1, 6, 0, 4, 3, 5])"
226,"tensor([0.3170, 0.3003, 0.2076, 0.2087, 0.1904, 0.5757])","tensor([5, 0, 1, 3, 2, 4])"
227,"tensor([ 0.0411, -0.0232,  0.5944,  0.7037,  0.4363,  0.4629,  0.1147])","tensor([3, 2, 5, 4, 6, 0, 1])"
228,"tensor([0.3579, 0.1854, 0.1738, 0.1115, 0.1161, 0.6204])","tensor([5, 0, 1, 2, 4, 3])"
229,"tensor([0.2043, 0.5549, 0.0038, 0.1170, 0.1059])","tensor([1, 0, 3, 4, 2])"
230,"tensor([0.3227, 0.3153, 0.2000, 0.8110, 0.1698, 0.1252, 0.1358, 0.1878, 0.1533])","tensor([3, 0, 1, 2, 7, 4, 8, 6, 5])"
231,"tensor([0.1038, 0.3110, 0.7866, 0.2533, 0.3616])","tensor([2, 4, 1, 3, 0])"
232,"tensor([0.1077, 0.1766, 0.5826, 0.4157, 0.0866])","tensor([2, 3, 1, 0, 4])"
233,"tensor([0.2110, 0.7501, 0.7982, 0.1701, 0.0913, 0.3429])","tensor([2, 1, 5, 0, 3, 4])"
234,"tensor([0.2496, 0.2213, 0.1859, 0.1076, 0.8653])","tensor([4, 0, 1, 2, 3])"
235,"tensor([0.3629, 0.2650, 0.2287, 0.2778, 0.7047, 0.5199])","tensor([4, 5, 0, 3, 1, 2])"
236,"tensor([0.3508, 0.1627, 0.1768, 0.1852, 0.6792, 0.4034])","tensor([4, 5, 0, 3, 2, 1])"
237,"tensor([0.2848, 0.2164, 0.2797, 0.3461, 0.2459, 0.0701, 0.2936, 0.3251, 0.2564])","tensor([3, 7, 6, 0, 2, 8, 4, 1, 5])"
238,"tensor([0.4589, 0.4060, 0.3711, 0.3827, 0.4533, 0.7142, 0.2606])","tensor([5, 0, 4, 1, 3, 2, 6])"
239,"tensor([ 0.1698,  0.1604,  0.3491,  0.2670,  0.1122, -0.0125,  0.1873])","tensor([2, 3, 6, 0, 1, 4, 5])"
240,"tensor([0.1280, 0.2053, 0.5872, 0.2160, 0.2426])","tensor([2, 4, 3, 1, 0])"
241,"tensor([0.0292, 0.6983, 0.1285, 0.0898, 0.3122])","tensor([1, 4, 2, 3, 0])"
242,"tensor([0.2575, 0.4390, 0.1974, 0.3748, 0.3269, 0.3628, 0.2838])","tensor([1, 3, 5, 4, 6, 0, 2])"
243,"tensor([0.1652, 0.1580, 0.4450, 0.3365, 0.3505, 0.4191, 0.2685, 0.4464, 0.2967])","tensor([7, 2, 5, 4, 3, 8, 6, 0, 1])"
244,"tensor([0.1587, 0.2341, 0.2921, 0.2356, 0.0456, 0.8659])","tensor([5, 2, 3, 1, 0, 4])"
245,"tensor([0.4932, 0.5769, 0.5801, 0.4073, 0.2951])","tensor([2, 1, 0, 3, 4])"
246,"tensor([0.1026, 0.1126, 0.0683, 0.0559, 0.1065, 0.1272, 0.3584, 0.5411])","tensor([7, 6, 5, 1, 4, 0, 2, 3])"
247,"tensor([0.4462, 0.7381, 0.4629, 0.0989, 0.0749, 0.1880, 0.0770, 0.3357, 0.0305])","tensor([1, 2, 0, 7, 5, 3, 6, 4, 8])"
248,"tensor([0.1676, 0.2972, 0.0861, 0.1405, 0.2768, 0.6437, 0.1666])","tensor([5, 1, 4, 0, 6, 3, 2])"
249,"tensor([0.0440, 0.0350, 0.1505, 0.6770, 0.4227])","tensor([3, 4, 2, 0, 1])"
250,"tensor([ 0.3512,  0.0225,  0.1654, -0.0300,  0.0780, -0.0030,  0.4462,  0.5536])","tensor([7, 6, 0, 2, 4, 1, 5, 3])"
251,"tensor([0.4413, 0.1846, 0.3389, 0.2934, 0.1571])","tensor([0, 2, 3, 1, 4])"
252,"tensor([ 0.6683,  0.2071,  0.2025,  0.0796,  0.0271,  0.1280, -0.0352,  0.1508])","tensor([0, 1, 2, 7, 5, 3, 4, 6])"
253,"tensor([0.2640, 0.3186, 0.3494, 0.2622, 0.7286, 0.4444, 0.1537])","tensor([4, 5, 2, 1, 0, 3, 6])"
254,"tensor([0.3231, 0.3173, 0.1192, 0.2665, 0.1986, 0.7567])","tensor([5, 0, 1, 3, 4, 2])"
255,"tensor([0.1394, 0.0657, 0.3847, 0.1820, 0.5774, 0.1986, 0.5277, 0.1816, 0.2826])","tensor([4, 6, 2, 8, 5, 3, 7, 0, 1])"
256,"tensor([0.2089, 0.1282, 0.2855, 0.1861, 0.3667])","tensor([4, 2, 0, 3, 1])"
257,"tensor([0.4125, 0.1470, 0.4096, 0.5310, 0.0921])","tensor([3, 0, 2, 1, 4])"
258,"tensor([0.2524, 0.3258, 0.5966, 0.6361, 0.2404, 0.1703, 0.0849, 0.1358])","tensor([3, 2, 1, 0, 4, 5, 7, 6])"
259,"tensor([0.2216, 0.2714, 0.2725, 0.5098, 0.1745])","tensor([3, 2, 1, 0, 4])"
260,"tensor([0.3327, 0.2058, 0.2575, 0.3662, 0.3331, 0.3306, 0.3195, 0.3151, 0.3079])","tensor([3, 4, 0, 5, 6, 7, 8, 2, 1])"
261,"tensor([0.2389, 0.2428, 0.6884, 0.2911, 0.4576, 0.2989])","tensor([2, 4, 5, 3, 1, 0])"
262,"tensor([0.5887, 0.7380, 0.5164, 0.5332, 0.7301])","tensor([1, 4, 0, 3, 2])"
263,"tensor([ 0.2039,  0.1935,  0.1613,  0.5134,  0.0506,  0.1946,  0.1868, -0.0124])","tensor([3, 0, 5, 1, 6, 2, 4, 7])"
264,"tensor([0.5471, 0.7323, 0.5657, 0.5501, 0.7509, 0.6435])","tensor([4, 1, 5, 2, 3, 0])"
265,"tensor([0.4999, 0.2311, 0.1446, 0.6446, 0.7713, 0.4333])","tensor([4, 3, 0, 5, 1, 2])"
266,"tensor([0.1329, 0.2082, 0.1796, 0.0069, 0.6466, 0.3529])","tensor([4, 5, 1, 2, 0, 3])"
267,"tensor([0.1792, 0.1858, 0.0976, 0.1542, 0.5667])","tensor([4, 1, 0, 3, 2])"
268,"tensor([0.1634, 0.1478, 0.0798, 0.2949, 0.1056, 0.0732, 0.4695])","tensor([6, 3, 0, 1, 4, 2, 5])"
269,"tensor([0.1610, 0.8208, 0.1782, 0.1440, 0.3823, 0.4241])","tensor([1, 5, 4, 2, 0, 3])"
270,"tensor([0.5796, 0.2168, 0.2400, 0.6429, 0.2566])","tensor([3, 0, 4, 2, 1])"
271,"tensor([0.4423, 0.3195, 0.0338, 0.3956, 0.1101])","tensor([0, 3, 1, 4, 2])"
272,"tensor([0.1891, 0.1823, 0.0173, 0.3118, 0.1704, 0.7497, 0.2300])","tensor([5, 3, 6, 0, 1, 4, 2])"
273,"tensor([0.1143, 0.1318, 0.0482, 0.2462, 0.2590, 0.0433, 0.0722])","tensor([4, 3, 1, 0, 6, 2, 5])"
274,"tensor([0.0788, 0.1412, 0.0917, 0.5887, 0.1193])","tensor([3, 1, 4, 2, 0])"
275,"tensor([0.3189, 0.3088, 0.3230, 0.2395, 0.3988])","tensor([4, 2, 0, 1, 3])"
276,"tensor([0.1786, 0.5577, 0.2712, 0.1592, 0.2369, 0.0238])","tensor([1, 2, 4, 0, 3, 5])"
277,"tensor([ 0.0933,  0.0569,  0.1034,  0.1096, -0.0468,  0.4917])","tensor([5, 3, 2, 0, 1, 4])"
278,"tensor([0.2568, 0.7577, 0.2347, 0.1757, 0.1941, 0.5361, 0.3569])","tensor([1, 5, 6, 0, 2, 4, 3])"
279,"tensor([0.0791, 0.0770, 0.0606, 0.0657, 0.1282, 0.1224, 0.8064])","tensor([6, 4, 5, 0, 1, 3, 2])"
280,"tensor([0.2017, 0.1843, 0.0814, 0.0638, 0.5459])","tensor([4, 0, 1, 2, 3])"
281,"tensor([0.0323, 0.4525, 0.0919, 0.0454, 0.2545, 0.1087])","tensor([1, 4, 5, 2, 3, 0])"
282,"tensor([0.4731, 0.1140, 0.7893, 0.4668, 0.3757, 0.2150, 0.3237])","tensor([2, 0, 3, 4, 6, 5, 1])"
283,"tensor([0.6556, 0.2560, 0.1509, 0.1528, 0.2147, 0.0757])","tensor([0, 1, 4, 3, 2, 5])"
284,"tensor([0.4313, 0.5748, 0.2580, 0.1118, 0.1374])","tensor([1, 0, 2, 4, 3])"
285,"tensor([0.0169, 0.1508, 0.0273, 0.1362, 0.3266])","tensor([4, 1, 3, 2, 0])"
286,"tensor([0.2934, 0.2805, 0.3570, 0.3347, 0.0992])","tensor([2, 3, 0, 1, 4])"
287,"tensor([0.1034, 0.1382, 0.3720, 0.5923, 0.7742, 0.1074, 0.1516])","tensor([4, 3, 2, 6, 1, 5, 0])"
288,"tensor([0.1211, 0.3592, 0.4770, 0.7844, 0.9095, 0.6828])","tensor([4, 3, 5, 2, 1, 0])"
289,"tensor([0.2450, 0.1144, 0.1579, 0.2439, 0.3335, 0.0440, 0.5596])","tensor([6, 4, 0, 3, 2, 1, 5])"
290,"tensor([0.0684, 0.1477, 0.0729, 0.3591, 0.3735, 0.5744])","tensor([5, 4, 3, 1, 2, 0])"
291,"tensor([0.7816, 0.2030, 0.0961, 0.2804, 0.2263, 0.0568, 0.0960])","tensor([0, 3, 4, 1, 2, 6, 5])"
292,"tensor([0.0826, 0.4448, 0.4601, 0.3135, 0.1098])","tensor([2, 1, 3, 4, 0])"
293,"tensor([0.5034, 0.2231, 0.1119, 0.1497, 0.0632, 0.1405])","tensor([0, 1, 3, 5, 2, 4])"
294,"tensor([0.4262, 0.3855, 0.7648, 0.3302, 0.2444, 0.2375, 0.2178, 0.3009])","tensor([2, 0, 1, 3, 7, 4, 5, 6])"
295,"tensor([0.2315, 0.1347, 0.2680, 0.3872, 0.7358])","tensor([4, 3, 2, 0, 1])"
296,"tensor([0.1146, 0.6366, 0.6141, 0.5819, 0.2463, 0.1806, 0.1855, 0.1489, 0.2221])","tensor([1, 2, 3, 4, 8, 6, 5, 7, 0])"
297,"tensor([ 0.2243,  0.0780,  0.0107, -0.0854,  0.0330,  0.4410,  0.6046,  0.2222])","tensor([6, 5, 0, 7, 1, 4, 2, 3])"
298,"tensor([0.5196, 0.5666, 0.2020, 0.1319, 0.3261, 0.1172, 0.0740])","tensor([1, 0, 4, 2, 3, 5, 6])"
299,"tensor([0.1414, 0.1840, 0.1208, 0.1136, 0.0429, 0.1172, 0.5835])","tensor([6, 1, 0, 2, 5, 3, 4])"
300,"tensor([0.6228, 0.5564, 0.5153, 0.4143, 0.7212, 0.5196, 0.2871, 0.2738])","tensor([4, 0, 1, 5, 2, 3, 6, 7])"
301,"tensor([0.1873, 0.2702, 0.8479, 0.3219, 0.4849])","tensor([2, 4, 3, 1, 0])"
302,"tensor([0.2529, 0.6172, 0.2114, 0.2043, 0.1109])","tensor([1, 0, 2, 3, 4])"
303,"tensor([0.1624, 0.1718, 0.2871, 0.4684, 0.2151, 0.3318, 0.7999])","tensor([6, 3, 5, 2, 4, 1, 0])"
304,"tensor([ 0.0597,  0.1497,  0.4491,  0.6327, -0.0871,  0.0782,  0.0387,  0.0334,
         0.0803])","tensor([3, 2, 1, 8, 5, 0, 6, 7, 4])"
305,"tensor([ 0.4586, -0.0078,  0.2734,  0.0707,  0.2562,  0.0577])","tensor([0, 2, 4, 3, 5, 1])"
306,"tensor([0.2080, 0.5829, 0.7756, 0.2477, 0.3929])","tensor([2, 1, 4, 3, 0])"
307,"tensor([0.2256, 0.2150, 0.6241, 0.5158, 0.3352, 0.1863, 0.1454, 0.2067, 0.0650])","tensor([2, 3, 4, 0, 1, 7, 5, 6, 8])"
308,"tensor([0.2388, 0.6767, 0.5958, 0.4876, 0.3354])","tensor([1, 2, 3, 4, 0])"
309,"tensor([0.2030, 0.1601, 0.6404, 0.4128, 0.0703, 0.1102, 0.1019])","tensor([2, 3, 0, 1, 5, 6, 4])"
310,"tensor([0.3468, 0.4017, 0.5187, 0.1472, 0.1709, 0.7756, 0.5323, 0.4667])","tensor([5, 6, 2, 7, 1, 0, 4, 3])"
311,"tensor([0.0741, 0.1600, 0.1813, 0.1029, 0.0347, 0.3874])","tensor([5, 2, 1, 3, 0, 4])"
312,"tensor([0.1958, 0.2846, 0.6589, 0.3417, 0.4591, 0.1263, 0.1383, 0.1282, 0.3010])","tensor([2, 4, 3, 8, 1, 0, 6, 7, 5])"
313,"tensor([0.0829, 0.5227, 0.4787, 0.1527, 0.0995])","tensor([1, 2, 3, 4, 0])"
314,"tensor([ 0.1931, -0.0013,  0.2043,  0.1257,  0.1357,  0.1440,  0.7414])","tensor([6, 2, 0, 5, 4, 3, 1])"
315,"tensor([0.0587, 0.1632, 0.1381, 0.4675, 0.3151, 0.6417, 0.3195])","tensor([5, 3, 6, 4, 1, 2, 0])"
316,"tensor([0.6621, 0.1415, 0.3519, 0.3211, 0.3184])","tensor([0, 2, 3, 4, 1])"
317,"tensor([0.2271, 0.0298, 0.1323, 0.5138, 0.5456])","tensor([4, 3, 0, 2, 1])"
318,"tensor([0.5899, 0.5797, 0.6417, 0.6863, 0.4242, 0.4856, 0.4991, 0.2265])","tensor([3, 2, 0, 1, 6, 5, 4, 7])"
319,"tensor([0.2662, 0.2978, 0.2089, 0.1787, 0.1087, 0.4229, 0.2640, 0.2810, 0.0452])","tensor([5, 1, 7, 0, 6, 2, 3, 4, 8])"
320,"tensor([0.4884, 0.6122, 0.2149, 0.2807, 0.3362, 0.1811, 0.3473, 0.2701, 0.1800])","tensor([1, 0, 6, 4, 3, 7, 2, 5, 8])"
321,"tensor([0.2396, 0.3137, 0.3020, 0.5587, 0.1640])","tensor([3, 1, 2, 0, 4])"
322,"tensor([0.4855, 0.4350, 0.4573, 0.5049, 0.2837, 0.2148])","tensor([3, 0, 2, 1, 4, 5])"
323,"tensor([0.1078, 0.0724, 0.2628, 0.5317, 0.4785, 0.5064, 0.3785])","tensor([3, 5, 4, 6, 2, 0, 1])"
324,"tensor([0.4295, 0.5327, 0.5137, 0.5932, 0.5823, 0.5144, 0.6501])","tensor([6, 3, 4, 1, 5, 2, 0])"
325,"tensor([0.1291, 0.0595, 0.2093, 0.0868, 0.1527, 0.0595])","tensor([2, 4, 0, 3, 1, 5])"
326,"tensor([0.3259, 0.0557, 0.0470, 0.1812, 0.3228, 0.1346, 0.1699, 0.2099])","tensor([0, 4, 7, 3, 6, 5, 1, 2])"
327,"tensor([0.6200, 0.3356, 0.7178, 0.2979, 0.2656, 0.2661, 0.2990])","tensor([2, 0, 1, 6, 3, 5, 4])"
328,"tensor([0.1167, 0.2204, 0.2171, 0.2656, 0.1771, 0.2365, 0.5888, 0.0720])","tensor([6, 3, 5, 1, 2, 4, 0, 7])"
329,"tensor([0.0987, 0.3210, 0.3863, 0.0457, 0.4832])","tensor([4, 2, 1, 0, 3])"
330,"tensor([0.1021, 0.6828, 0.2836, 0.3113, 0.1945, 0.1389])","tensor([1, 3, 2, 4, 5, 0])"
331,"tensor([0.0869, 0.0706, 0.1135, 0.7239, 0.1393])","tensor([3, 4, 2, 0, 1])"
332,"tensor([0.0216, 0.4774, 0.5191, 0.1302, 0.4204, 0.4886])","tensor([2, 5, 1, 4, 3, 0])"
333,"tensor([0.2629, 0.2042, 0.1541, 0.8176, 0.2308])","tensor([3, 0, 4, 1, 2])"
334,"tensor([0.1632, 0.3694, 0.8057, 0.5075, 0.2000, 0.1145])","tensor([2, 3, 1, 4, 0, 5])"
335,"tensor([0.2787, 0.0842, 0.1542, 0.1480, 0.1901])","tensor([0, 4, 2, 3, 1])"
336,"tensor([0.6306, 0.5163, 0.3948, 0.1930, 0.1423])","tensor([0, 1, 2, 3, 4])"
337,"tensor([0.2777, 0.4193, 0.6946, 0.2258, 0.2061, 0.1482, 0.1613, 0.1332])","tensor([2, 1, 0, 3, 4, 6, 5, 7])"
338,"tensor([0.2720, 0.1670, 0.2055, 0.4034, 0.3980, 0.0127, 0.6827])","tensor([6, 3, 4, 0, 2, 1, 5])"
339,"tensor([0.2390, 0.3929, 0.2938, 0.1648, 0.2205, 0.2386])","tensor([1, 2, 0, 5, 4, 3])"
340,"tensor([0.1479, 0.2584, 0.1498, 0.5061, 0.2056])","tensor([3, 1, 4, 2, 0])"
341,"tensor([0.2230, 0.5200, 0.3455, 0.3734, 0.3781, 0.5970, 0.5245, 0.4158, 0.1299])","tensor([5, 6, 1, 7, 4, 3, 2, 0, 8])"
342,"tensor([0.4432, 0.1071, 0.2827, 0.3149, 0.6682, 0.6424, 0.0876, 0.2322])","tensor([4, 5, 0, 3, 2, 7, 1, 6])"
343,"tensor([0.1472, 0.0913, 0.2191, 0.0610, 0.0462, 0.4474, 0.6142])","tensor([6, 5, 2, 0, 1, 3, 4])"
344,"tensor([0.2042, 0.3547, 0.0370, 0.1772, 0.6042, 0.3019, 0.0478])","tensor([4, 1, 5, 0, 3, 6, 2])"
345,"tensor([0.1711, 0.0536, 0.0400, 0.0238, 0.0340, 0.0209, 0.0482, 0.3671, 0.0546])","tensor([7, 0, 8, 1, 6, 2, 4, 3, 5])"
346,"tensor([0.0910, 0.1580, 0.1411, 0.6720, 0.3058, 0.1361, 0.0872, 0.0793])","tensor([3, 4, 1, 2, 5, 0, 6, 7])"
347,"tensor([0.5374, 0.5994, 0.8030, 0.7825, 0.8314])","tensor([4, 2, 3, 1, 0])"
348,"tensor([0.2541, 0.6259, 0.3965, 0.2092, 0.0635, 0.1814])","tensor([1, 2, 0, 3, 5, 4])"
349,"tensor([0.6165, 0.5968, 0.5227, 0.5949, 0.5629, 0.3538, 0.3901, 0.2475])","tensor([0, 1, 3, 4, 2, 6, 5, 7])"
350,"tensor([0.1632, 0.3743, 0.3607, 0.4766, 0.7850])","tensor([4, 3, 1, 2, 0])"
351,"tensor([0.2502, 0.3706, 0.4375, 0.5067, 0.2904, 0.3418, 0.6864])","tensor([6, 3, 2, 1, 5, 4, 0])"
352,"tensor([ 0.0721,  0.1363,  0.0344,  0.3512, -0.0431,  0.0389,  0.3735])","tensor([6, 3, 1, 0, 5, 2, 4])"
353,"tensor([0.1989, 0.3348, 0.6182, 0.3883, 0.1957])","tensor([2, 3, 1, 0, 4])"
354,"tensor([0.4070, 0.5843, 0.1164, 0.1057, 0.1607])","tensor([1, 0, 4, 2, 3])"
355,"tensor([0.0912, 0.2699, 0.2271, 0.1646, 0.4428, 0.4163])","tensor([4, 5, 1, 2, 3, 0])"
356,"tensor([0.2389, 0.1312, 0.1242, 0.5789, 0.1109])","tensor([3, 0, 1, 2, 4])"
357,"tensor([0.5567, 0.5301, 0.7277, 0.3817, 0.3643, 0.2651, 0.3022, 0.2375, 0.0947])","tensor([2, 0, 1, 3, 4, 6, 5, 7, 8])"
358,"tensor([0.2629, 0.0716, 0.2345, 0.2042, 0.1268, 0.1209, 0.8176])","tensor([6, 0, 2, 3, 4, 5, 1])"
359,"tensor([ 0.4331,  0.4751,  0.5318,  0.6665,  0.4331,  0.1912, -0.0287])","tensor([3, 2, 1, 0, 4, 5, 6])"
360,"tensor([0.1515, 0.2154, 0.1906, 0.3336, 0.6797, 0.2123, 0.2680])","tensor([4, 3, 6, 1, 5, 2, 0])"
361,"tensor([0.0202, 0.1131, 0.1482, 0.1997, 0.6328, 0.1643, 0.1555])","tensor([4, 3, 5, 6, 2, 1, 0])"
362,"tensor([0.0844, 0.2701, 0.4686, 0.5198, 0.0456, 0.1240])","tensor([3, 2, 1, 5, 0, 4])"
363,"tensor([0.1007, 0.0085, 0.2653, 0.1364, 0.3499, 0.4982, 0.4963, 0.2129, 0.6703])","tensor([8, 5, 6, 4, 2, 7, 3, 0, 1])"
364,"tensor([0.6216, 0.3049, 0.1335, 0.1680, 0.1266, 0.2933])","tensor([0, 1, 5, 3, 2, 4])"
365,"tensor([0.8317, 0.0219, 0.1475, 0.0600, 0.0487])","tensor([0, 2, 3, 4, 1])"
366,"tensor([0.3141, 0.1778, 0.7714, 0.5582, 0.2502, 0.0977, 0.0793, 0.2752])","tensor([2, 3, 0, 7, 4, 1, 5, 6])"
367,"tensor([ 0.0968,  0.3069,  0.0446, -0.0241, -0.0539,  0.3288,  0.0493,  0.3078,
         0.0181])","tensor([5, 7, 1, 0, 6, 2, 8, 3, 4])"
368,"tensor([0.7664, 0.2929, 0.4455, 0.1481, 0.1663, 0.2013, 0.5001, 0.2879])","tensor([0, 6, 2, 1, 7, 5, 4, 3])"
369,"tensor([0.7029, 0.1096, 0.2453, 0.1472, 0.1286, 0.1276])","tensor([0, 2, 3, 4, 5, 1])"
370,"tensor([0.0772, 0.7349, 0.1460, 0.2493, 0.1666, 0.2661, 0.2078])","tensor([1, 5, 3, 6, 4, 2, 0])"
371,"tensor([0.1653, 0.3551, 0.1736, 0.1820, 0.1340, 0.1606, 0.1939, 0.2121])","tensor([1, 7, 6, 3, 2, 0, 5, 4])"
372,"tensor([0.4016, 0.3134, 0.0923, 0.1694, 0.1291, 0.1488, 0.3068])","tensor([0, 1, 6, 3, 5, 4, 2])"
373,"tensor([0.3403, 0.1901, 0.4045, 0.4303, 0.6302])","tensor([4, 3, 2, 0, 1])"
374,"tensor([0.1447, 0.2807, 0.3217, 0.2096, 0.1137, 0.6748, 0.0615])","tensor([5, 2, 1, 3, 0, 4, 6])"
375,"tensor([0.0893, 0.2061, 0.5002, 0.1419, 0.1879])","tensor([2, 1, 4, 3, 0])"
376,"tensor([0.0330, 0.0215, 0.4107, 0.6400, 0.6362])","tensor([3, 4, 2, 0, 1])"
377,"tensor([0.6266, 0.2434, 0.4729, 0.0818, 0.5804, 0.1387])","tensor([0, 4, 2, 1, 5, 3])"
378,"tensor([0.0963, 0.1478, 0.1105, 0.1804, 0.0387, 0.4154])","tensor([5, 3, 1, 2, 0, 4])"
379,"tensor([0.1395, 0.7075, 0.4129, 0.2258, 0.0308, 0.0422, 0.0630])","tensor([1, 2, 3, 0, 6, 5, 4])"
380,"tensor([0.1367, 0.3274, 0.4681, 0.2132, 0.7945, 0.1449, 0.1376, 0.1416, 0.3054])","tensor([4, 2, 1, 8, 3, 5, 7, 6, 0])"
381,"tensor([0.1447, 0.0070, 0.1007, 0.0234, 0.5318])","tensor([4, 0, 2, 3, 1])"
382,"tensor([0.7566, 0.0720, 0.1368, 0.3122, 0.4981])","tensor([0, 4, 3, 2, 1])"
383,"tensor([0.2456, 0.1943, 0.5111, 0.2534, 0.1602])","tensor([2, 3, 0, 1, 4])"
384,"tensor([0.1986, 0.1059, 0.0980, 0.1533, 0.4702])","tensor([4, 0, 3, 1, 2])"
385,"tensor([0.2632, 0.1996, 0.3526, 0.4432, 0.4099, 0.2124, 0.0987, 0.4096, 0.6373])","tensor([8, 3, 4, 7, 2, 0, 5, 1, 6])"
386,"tensor([0.1407, 0.0856, 0.2119, 0.1720, 0.1367, 0.2010, 0.1507, 0.0618, 0.0321])","tensor([2, 5, 3, 6, 0, 4, 1, 7, 8])"
387,"tensor([0.6335, 0.3214, 0.4536, 0.2684, 0.7273, 0.5158, 0.2990, 0.1970])","tensor([4, 0, 5, 2, 1, 6, 3, 7])"
388,"tensor([0.3004, 0.2152, 0.2269, 0.6803, 0.4584, 0.1426, 0.1775, 0.2504])","tensor([3, 4, 0, 7, 2, 1, 6, 5])"
389,"tensor([0.1403, 0.2354, 0.1174, 0.7216, 0.2220])","tensor([3, 1, 4, 0, 2])"
390,"tensor([0.0788, 0.1412, 0.0917, 0.5887, 0.1193])","tensor([3, 1, 4, 2, 0])"
391,"tensor([0.1886, 0.0641, 0.0625, 0.0440, 0.1213, 0.1501, 0.1401, 0.1793])","tensor([0, 7, 5, 6, 4, 1, 2, 3])"
