,cos_scores,sorted_snippets
195,"tensor([0.7636, 0.7712, 0.7157, 0.8216, 0.7893])","tensor([3, 4, 1, 0, 2])"
196,"tensor([0.7908, 0.7931, 0.7752, 0.7983, 0.7930])","tensor([3, 1, 4, 0, 2])"
197,"tensor([0.7904, 0.7881, 0.7823, 0.7873, 0.8659])","tensor([4, 0, 1, 3, 2])"
198,"tensor([0.7578, 0.9222, 0.8334, 0.8096, 0.7625])","tensor([1, 2, 3, 4, 0])"
199,"tensor([0.8990, 0.7859, 0.8391, 0.9189, 0.8396])","tensor([3, 0, 4, 2, 1])"
200,"tensor([0.7656, 0.7765, 0.8950, 0.8658, 0.8694, 0.8342, 0.7463])","tensor([2, 4, 3, 5, 1, 0, 6])"
201,"tensor([0.8132, 0.7707, 0.8298, 0.7832, 0.9043, 0.8420])","tensor([4, 5, 2, 0, 3, 1])"
202,"tensor([0.8243, 0.7731, 0.9098, 0.7415, 0.8516, 0.8180])","tensor([2, 4, 0, 5, 1, 3])"
203,"tensor([0.7822, 0.8938, 0.7987, 0.7898, 0.7874, 0.7717])","tensor([1, 2, 3, 4, 0, 5])"
204,"tensor([0.7879, 0.7927, 0.7637, 0.7868, 0.7855, 0.7921, 0.8928, 0.9449])","tensor([7, 6, 1, 5, 0, 3, 4, 2])"
205,"tensor([0.7725, 0.8098, 0.8976, 0.8250, 0.7773])","tensor([2, 3, 1, 4, 0])"
206,"tensor([0.7791, 0.7499, 0.7598, 0.7658, 0.7732, 0.7593, 0.7488])","tensor([0, 4, 3, 2, 5, 1, 6])"
207,"tensor([0.7691, 0.7753, 0.8337, 0.8698, 0.8789])","tensor([4, 3, 2, 1, 0])"
208,"tensor([0.8688, 0.7984, 0.7768, 0.8148, 0.7498, 0.7640])","tensor([0, 3, 1, 2, 5, 4])"
209,"tensor([0.8621, 0.7728, 0.7682, 0.7692, 0.7603])","tensor([0, 1, 3, 2, 4])"
210,"tensor([0.9052, 0.7905, 0.8049, 0.7805, 0.7837])","tensor([0, 2, 1, 4, 3])"
211,"tensor([0.7789, 0.7539, 0.7800, 0.7687, 0.7826, 0.7518, 0.7789, 0.7514, 0.7810])","tensor([4, 8, 2, 6, 0, 3, 1, 5, 7])"
212,"tensor([0.7978, 0.7418, 0.7867, 0.8088, 0.7629, 0.7699])","tensor([3, 0, 2, 5, 4, 1])"
213,"tensor([0.7651, 0.7650, 0.7804, 0.7482, 0.9373])","tensor([4, 2, 0, 1, 3])"
214,"tensor([0.7842, 0.7889, 0.7714, 0.7733, 0.8854, 0.7871, 0.7847])","tensor([4, 1, 5, 6, 0, 3, 2])"
215,"tensor([0.7678, 0.7633, 0.8804, 0.7965, 0.8054, 0.7721, 0.7708])","tensor([2, 4, 3, 5, 6, 0, 1])"
216,"tensor([0.7387, 0.8647, 0.7769, 0.7520, 0.7597, 0.7663, 0.7696, 0.7757])","tensor([1, 2, 7, 6, 5, 4, 3, 0])"
217,"tensor([0.8522, 0.7812, 0.8020, 0.8002, 0.8126, 0.8013, 0.8259])","tensor([0, 6, 4, 2, 5, 3, 1])"
218,"tensor([0.7839, 0.7832, 0.8403, 0.7940, 0.7554])","tensor([2, 3, 0, 1, 4])"
219,"tensor([0.7932, 0.7838, 0.8139, 0.8845, 0.8022])","tensor([3, 2, 4, 0, 1])"
220,"tensor([0.9077, 0.8810, 0.8114, 0.8436, 0.8014, 0.7984, 0.7945, 0.8184, 0.8199])","tensor([0, 1, 3, 8, 7, 2, 4, 5, 6])"
221,"tensor([0.7759, 0.7606, 0.7776, 0.8999, 0.8090, 0.7766, 0.7951])","tensor([3, 4, 6, 2, 5, 0, 1])"
222,"tensor([0.8895, 0.8143, 0.7976, 0.7866, 0.7810, 0.7826])","tensor([0, 1, 2, 3, 5, 4])"
223,"tensor([0.7746, 0.7563, 0.7695, 0.7672, 0.8759])","tensor([4, 0, 2, 3, 1])"
224,"tensor([0.8201, 0.7305, 0.7417, 0.7640, 0.7540, 0.7265, 0.7343, 0.7339, 0.7559])","tensor([0, 3, 8, 4, 2, 6, 7, 1, 5])"
225,"tensor([0.7395, 0.7547, 0.8655, 0.7696, 0.7617, 0.7700, 0.7812])","tensor([2, 6, 5, 3, 4, 1, 0])"
226,"tensor([0.7755, 0.7776, 0.7561, 0.7760, 0.7827, 0.8679])","tensor([5, 4, 1, 3, 0, 2])"
227,"tensor([0.7606, 0.7910, 0.8961, 0.9308, 0.8300, 0.8416, 0.7679])","tensor([3, 2, 5, 4, 1, 6, 0])"
228,"tensor([0.7820, 0.8022, 0.7727, 0.7508, 0.7591, 0.8663])","tensor([5, 1, 0, 2, 4, 3])"
229,"tensor([0.7801, 0.8476, 0.7678, 0.7573, 0.7654])","tensor([1, 0, 2, 4, 3])"
230,"tensor([0.7559, 0.8157, 0.7938, 0.9568, 0.7892, 0.8040, 0.7970, 0.7967, 0.7651])","tensor([3, 1, 5, 6, 7, 2, 4, 8, 0])"
231,"tensor([0.7791, 0.7877, 0.9504, 0.7881, 0.7944])","tensor([2, 4, 3, 1, 0])"
232,"tensor([0.7942, 0.8161, 0.8729, 0.8056, 0.7845])","tensor([2, 1, 3, 0, 4])"
233,"tensor([0.7574, 0.8571, 0.8859, 0.7597, 0.7699, 0.7881])","tensor([2, 1, 5, 4, 3, 0])"
234,"tensor([0.7855, 0.7667, 0.7788, 0.7707, 0.9701])","tensor([4, 0, 2, 3, 1])"
235,"tensor([0.7808, 0.7954, 0.7907, 0.7980, 0.8384, 0.7791])","tensor([4, 3, 1, 2, 0, 5])"
236,"tensor([0.7724, 0.7721, 0.7482, 0.7679, 0.8772, 0.8454])","tensor([4, 5, 0, 1, 3, 2])"
237,"tensor([0.7761, 0.8038, 0.7893, 0.8449, 0.8231, 0.7789, 0.7806, 0.8035, 0.7831])","tensor([3, 4, 1, 7, 2, 8, 6, 5, 0])"
238,"tensor([0.8264, 0.8202, 0.8227, 0.8232, 0.8222, 0.8770, 0.7943])","tensor([5, 0, 3, 2, 4, 1, 6])"
239,"tensor([0.7566, 0.7874, 0.7987, 0.7729, 0.7918, 0.7591, 0.7925])","tensor([2, 6, 4, 1, 3, 5, 0])"
240,"tensor([0.8039, 0.7848, 0.8646, 0.7769, 0.7992])","tensor([2, 0, 4, 1, 3])"
241,"tensor([0.7565, 0.8814, 0.7773, 0.7905, 0.7428])","tensor([1, 3, 2, 0, 4])"
242,"tensor([0.8001, 0.8605, 0.7882, 0.7982, 0.7884, 0.7856, 0.7820])","tensor([1, 0, 3, 4, 2, 5, 6])"
243,"tensor([0.8211, 0.8207, 0.8633, 0.7727, 0.8348, 0.8453, 0.8261, 0.8550, 0.8189])","tensor([2, 7, 5, 4, 6, 0, 1, 8, 3])"
244,"tensor([0.7952, 0.8099, 0.7873, 0.7527, 0.7329, 0.9156])","tensor([5, 1, 0, 2, 3, 4])"
245,"tensor([0.8975, 0.8976, 0.8727, 0.8038, 0.7707])","tensor([1, 0, 2, 3, 4])"
246,"tensor([0.7291, 0.7676, 0.7703, 0.7640, 0.7831, 0.7570, 0.8332, 0.8861])","tensor([7, 6, 4, 2, 1, 3, 5, 0])"
247,"tensor([0.7967, 0.8818, 0.8996, 0.7597, 0.7625, 0.7670, 0.7554, 0.7729, 0.7278])","tensor([2, 1, 0, 7, 5, 4, 3, 6, 8])"
248,"tensor([0.7934, 0.8129, 0.7831, 0.7961, 0.8000, 0.8803, 0.7989])","tensor([5, 1, 4, 6, 3, 0, 2])"
249,"tensor([0.7312, 0.8125, 0.7813, 0.8940, 0.8845])","tensor([3, 4, 1, 2, 0])"
250,"tensor([0.8354, 0.7609, 0.7554, 0.7606, 0.7772, 0.7811, 0.8873, 0.9285])","tensor([7, 6, 0, 5, 4, 1, 3, 2])"
251,"tensor([0.8412, 0.7832, 0.8228, 0.8421, 0.7759])","tensor([3, 0, 2, 1, 4])"
252,"tensor([0.9402, 0.7997, 0.7925, 0.7917, 0.7746, 0.7737, 0.7381, 0.7664])","tensor([0, 1, 2, 3, 4, 5, 7, 6])"
253,"tensor([0.7849, 0.8301, 0.8236, 0.7664, 0.9200, 0.8417, 0.7546])","tensor([4, 5, 1, 2, 0, 3, 6])"
254,"tensor([0.7950, 0.8051, 0.8061, 0.7918, 0.8152, 0.8909])","tensor([5, 4, 2, 1, 0, 3])"
255,"tensor([0.7987, 0.8010, 0.8507, 0.8317, 0.8987, 0.8287, 0.8618, 0.8394, 0.8504])","tensor([4, 6, 2, 8, 7, 3, 5, 1, 0])"
256,"tensor([0.8051, 0.7586, 0.8047, 0.8377, 0.7622])","tensor([3, 0, 2, 4, 1])"
257,"tensor([0.7815, 0.7931, 0.7874, 0.9329, 0.7761])","tensor([3, 1, 2, 0, 4])"
258,"tensor([0.7755, 0.8027, 0.8482, 0.8828, 0.8481, 0.7925, 0.7812, 0.7932])","tensor([3, 2, 4, 1, 7, 5, 6, 0])"
259,"tensor([0.7789, 0.7786, 0.7905, 0.8100, 0.7484])","tensor([3, 2, 0, 1, 4])"
260,"tensor([0.8061, 0.7607, 0.7554, 0.7856, 0.7636, 0.7651, 0.7616, 0.7359, 0.7967])","tensor([0, 8, 3, 5, 4, 6, 1, 2, 7])"
261,"tensor([0.8016, 0.8003, 0.8738, 0.7745, 0.8383, 0.7860])","tensor([2, 4, 0, 1, 5, 3])"
262,"tensor([0.8510, 0.8703, 0.8282, 0.8268, 0.8555])","tensor([1, 4, 0, 2, 3])"
263,"tensor([0.7929, 0.7812, 0.8046, 0.8630, 0.7511, 0.7833, 0.7689, 0.7817])","tensor([3, 2, 0, 5, 7, 1, 6, 4])"
264,"tensor([0.8942, 0.9211, 0.8739, 0.9011, 0.9100, 0.9042])","tensor([1, 4, 5, 3, 0, 2])"
265,"tensor([0.8373, 0.7648, 0.7659, 0.8994, 0.9497, 0.8473])","tensor([4, 3, 5, 0, 2, 1])"
266,"tensor([0.7469, 0.7607, 0.7578, 0.7201, 0.9384, 0.8255])","tensor([4, 5, 1, 2, 0, 3])"
267,"tensor([0.7977, 0.7869, 0.7839, 0.8069, 0.8759])","tensor([4, 3, 0, 1, 2])"
268,"tensor([0.7831, 0.7914, 0.7932, 0.7750, 0.7881, 0.7957, 0.8263])","tensor([6, 5, 2, 1, 4, 0, 3])"
269,"tensor([0.7821, 0.9336, 0.8004, 0.7764, 0.8562, 0.8351])","tensor([1, 4, 5, 2, 0, 3])"
270,"tensor([0.8455, 0.7400, 0.7670, 0.8683, 0.7814])","tensor([3, 0, 4, 2, 1])"
271,"tensor([0.9152, 0.8129, 0.7632, 0.8468, 0.7462])","tensor([0, 3, 1, 2, 4])"
272,"tensor([0.7783, 0.7924, 0.7832, 0.8109, 0.7631, 0.9146, 0.7981])","tensor([5, 3, 6, 1, 2, 0, 4])"
273,"tensor([0.7798, 0.7866, 0.7822, 0.7836, 0.8046, 0.7864, 0.7617])","tensor([4, 1, 5, 3, 2, 0, 6])"
274,"tensor([0.7698, 0.7697, 0.7673, 0.8506, 0.7882])","tensor([3, 4, 0, 1, 2])"
275,"tensor([0.7876, 0.7970, 0.7780, 0.7917, 0.8049])","tensor([4, 1, 3, 0, 2])"
276,"tensor([0.7668, 0.8599, 0.7635, 0.7695, 0.7765, 0.7559])","tensor([1, 4, 3, 0, 2, 5])"
277,"tensor([0.7892, 0.7529, 0.7597, 0.7856, 0.7879, 0.8643])","tensor([5, 0, 4, 3, 2, 1])"
278,"tensor([0.7555, 0.9567, 0.7362, 0.7436, 0.7636, 0.8408, 0.7774])","tensor([1, 5, 6, 4, 0, 3, 2])"
279,"tensor([0.7540, 0.7654, 0.7560, 0.7515, 0.7686, 0.7683, 0.9463])","tensor([6, 4, 5, 1, 2, 0, 3])"
280,"tensor([0.8187, 0.7833, 0.8053, 0.7739, 0.7739])","tensor([0, 2, 1, 3, 4])"
281,"tensor([0.7699, 0.8630, 0.7858, 0.7605, 0.7732, 0.7886])","tensor([1, 5, 2, 4, 0, 3])"
282,"tensor([0.8176, 0.7904, 0.9381, 0.8170, 0.8074, 0.7853, 0.7845])","tensor([2, 0, 3, 4, 1, 5, 6])"
283,"tensor([0.8629, 0.7922, 0.8043, 0.7931, 0.7808, 0.7783])","tensor([0, 2, 3, 1, 4, 5])"
284,"tensor([0.8397, 0.8798, 0.8005, 0.7602, 0.7870])","tensor([1, 0, 2, 4, 3])"
285,"tensor([0.7541, 0.7862, 0.7700, 0.7919, 0.8029])","tensor([4, 3, 1, 2, 0])"
286,"tensor([0.8075, 0.7812, 0.8049, 0.7966, 0.7556])","tensor([0, 2, 3, 1, 4])"
287,"tensor([0.7919, 0.7743, 0.7927, 0.8816, 0.9014, 0.7808, 0.7712])","tensor([4, 3, 2, 0, 5, 1, 6])"
288,"tensor([0.7485, 0.8471, 0.8739, 0.9388, 0.9748, 0.9306])","tensor([4, 3, 5, 2, 1, 0])"
289,"tensor([0.8106, 0.7763, 0.7793, 0.7678, 0.7624, 0.7419, 0.8683])","tensor([6, 0, 2, 1, 3, 4, 5])"
290,"tensor([0.7874, 0.8001, 0.7535, 0.7838, 0.8351, 0.8674])","tensor([5, 4, 1, 0, 3, 2])"
291,"tensor([0.9291, 0.7602, 0.7814, 0.8019, 0.7777, 0.7646, 0.7974])","tensor([0, 3, 6, 2, 4, 5, 1])"
292,"tensor([0.7588, 0.8414, 0.8705, 0.8350, 0.7858])","tensor([2, 1, 3, 4, 0])"
293,"tensor([0.9172, 0.7930, 0.7408, 0.7546, 0.7544, 0.8159])","tensor([0, 5, 1, 3, 4, 2])"
294,"tensor([0.8458, 0.7815, 0.8963, 0.7815, 0.7832, 0.7981, 0.7933, 0.7824])","tensor([2, 0, 5, 6, 4, 7, 1, 3])"
295,"tensor([0.8343, 0.7991, 0.7844, 0.8527, 0.9652])","tensor([4, 3, 0, 1, 2])"
296,"tensor([0.7960, 0.9104, 0.8908, 0.8664, 0.7843, 0.7805, 0.7865, 0.7655, 0.7702])","tensor([1, 2, 3, 0, 6, 4, 5, 8, 7])"
297,"tensor([0.8053, 0.7757, 0.7215, 0.7752, 0.7945, 0.8371, 0.8750, 0.7834])","tensor([6, 5, 0, 4, 7, 1, 3, 2])"
298,"tensor([0.8175, 0.8955, 0.7878, 0.7608, 0.7441, 0.7583, 0.7973])","tensor([1, 0, 6, 2, 3, 5, 4])"
299,"tensor([0.7933, 0.7770, 0.7696, 0.7712, 0.7403, 0.7408, 0.8710])","tensor([6, 0, 1, 3, 2, 5, 4])"
300,"tensor([0.8565, 0.8490, 0.8597, 0.8494, 0.8811, 0.8652, 0.7625, 0.8147])","tensor([4, 5, 2, 0, 3, 1, 7, 6])"
301,"tensor([0.7765, 0.7490, 0.9588, 0.7831, 0.8414])","tensor([2, 4, 3, 0, 1])"
302,"tensor([0.7566, 0.9341, 0.7397, 0.8268, 0.7975])","tensor([1, 3, 4, 0, 2])"
303,"tensor([0.7721, 0.7561, 0.7613, 0.7899, 0.7621, 0.8177, 0.8868])","tensor([6, 5, 3, 0, 4, 2, 1])"
304,"tensor([0.7562, 0.7717, 0.8320, 0.8693, 0.7572, 0.7636, 0.7614, 0.7637, 0.7645])","tensor([3, 2, 1, 8, 7, 5, 6, 4, 0])"
305,"tensor([0.8176, 0.7984, 0.7883, 0.7724, 0.8098, 0.7798])","tensor([0, 4, 1, 2, 5, 3])"
306,"tensor([0.7883, 0.8625, 0.8743, 0.7871, 0.7984])","tensor([2, 1, 4, 0, 3])"
307,"tensor([0.7658, 0.7698, 0.8601, 0.8527, 0.7849, 0.7667, 0.7486, 0.7618, 0.7683])","tensor([2, 3, 4, 1, 8, 5, 0, 7, 6])"
308,"tensor([0.8018, 0.9392, 0.9043, 0.8490, 0.7799])","tensor([1, 2, 3, 0, 4])"
309,"tensor([0.7778, 0.8201, 0.8548, 0.7745, 0.7611, 0.7664, 0.7825])","tensor([2, 1, 6, 0, 3, 5, 4])"
310,"tensor([0.7744, 0.7771, 0.7668, 0.7394, 0.7921, 0.8562, 0.7801, 0.8385])","tensor([5, 7, 4, 6, 1, 0, 2, 3])"
311,"tensor([0.7367, 0.7429, 0.7458, 0.7403, 0.7516, 0.7790])","tensor([5, 4, 2, 1, 3, 0])"
312,"tensor([0.7937, 0.7900, 0.9198, 0.8335, 0.7805, 0.7856, 0.7491, 0.7876, 0.7767])","tensor([2, 3, 0, 1, 7, 5, 4, 8, 6])"
313,"tensor([0.7628, 0.8524, 0.8603, 0.7615, 0.7795])","tensor([2, 1, 4, 0, 3])"
314,"tensor([0.7967, 0.7472, 0.7860, 0.7673, 0.7616, 0.7617, 0.9295])","tensor([6, 0, 2, 3, 5, 4, 1])"
315,"tensor([0.7257, 0.7522, 0.7710, 0.8029, 0.8133, 0.8979, 0.8184])","tensor([5, 6, 4, 3, 2, 1, 0])"
316,"tensor([0.9033, 0.7893, 0.8152, 0.8131, 0.8129])","tensor([0, 2, 3, 4, 1])"
317,"tensor([0.7966, 0.7814, 0.7743, 0.8082, 0.9012])","tensor([4, 3, 0, 1, 2])"
318,"tensor([0.8902, 0.9224, 0.9092, 0.9564, 0.8418, 0.8471, 0.8414, 0.7714])","tensor([3, 1, 2, 0, 5, 4, 6, 7])"
319,"tensor([0.7557, 0.7618, 0.7641, 0.7217, 0.7697, 0.7992, 0.7986, 0.7819, 0.7258])","tensor([5, 6, 7, 4, 2, 1, 0, 8, 3])"
320,"tensor([0.8744, 0.9244, 0.7797, 0.7991, 0.7816, 0.7804, 0.8371, 0.7805, 0.7621])","tensor([1, 0, 6, 3, 4, 7, 5, 2, 8])"
321,"tensor([0.7681, 0.7715, 0.8007, 0.7849, 0.7392])","tensor([2, 3, 1, 0, 4])"
322,"tensor([0.8449, 0.8391, 0.8203, 0.8615, 0.7710, 0.7706])","tensor([3, 0, 1, 2, 4, 5])"
323,"tensor([0.7814, 0.7590, 0.7638, 0.8526, 0.8832, 0.8098, 0.8612])","tensor([4, 6, 3, 5, 0, 2, 1])"
324,"tensor([0.8257, 0.8496, 0.8572, 0.8397, 0.8501, 0.8395, 0.8739])","tensor([6, 2, 4, 1, 3, 5, 0])"
325,"tensor([0.7679, 0.7548, 0.8139, 0.7945, 0.7754, 0.7548])","tensor([2, 3, 4, 0, 1, 5])"
326,"tensor([0.8586, 0.8065, 0.7641, 0.8007, 0.8004, 0.7980, 0.7971, 0.7934])","tensor([0, 1, 3, 4, 5, 6, 7, 2])"
327,"tensor([0.8810, 0.8435, 0.8813, 0.7592, 0.7826, 0.7225, 0.7789])","tensor([2, 0, 1, 4, 6, 3, 5])"
328,"tensor([0.7838, 0.7839, 0.7924, 0.8116, 0.7973, 0.7828, 0.8819, 0.7909])","tensor([6, 3, 4, 2, 7, 1, 0, 5])"
329,"tensor([0.7801, 0.8206, 0.7823, 0.7530, 0.8718])","tensor([4, 1, 2, 0, 3])"
330,"tensor([0.7846, 0.9056, 0.8475, 0.8302, 0.8214, 0.8056])","tensor([1, 2, 3, 4, 5, 0])"
331,"tensor([0.7844, 0.7712, 0.7757, 0.9473, 0.7902])","tensor([3, 4, 0, 2, 1])"
332,"tensor([0.7488, 0.8245, 0.8178, 0.7770, 0.8224, 0.8189])","tensor([1, 4, 5, 2, 3, 0])"
333,"tensor([0.7642, 0.8076, 0.7970, 0.9402, 0.7828])","tensor([3, 1, 2, 4, 0])"
334,"tensor([0.7961, 0.8312, 0.9611, 0.8728, 0.8005, 0.8047])","tensor([2, 3, 1, 5, 4, 0])"
335,"tensor([0.7920, 0.7302, 0.7691, 0.7767, 0.7624])","tensor([0, 3, 2, 4, 1])"
336,"tensor([0.9290, 0.8640, 0.8353, 0.7877, 0.7766])","tensor([0, 1, 2, 3, 4])"
337,"tensor([0.8169, 0.8256, 0.8715, 0.7918, 0.7841, 0.7833, 0.8088, 0.7955])","tensor([2, 1, 0, 6, 7, 3, 4, 5])"
338,"tensor([0.7734, 0.7913, 0.8436, 0.8040, 0.8621, 0.7638, 0.8835])","tensor([6, 4, 2, 3, 1, 0, 5])"
339,"tensor([0.7544, 0.8380, 0.8068, 0.7797, 0.7702, 0.7728])","tensor([1, 2, 3, 5, 4, 0])"
340,"tensor([0.7832, 0.7618, 0.7866, 0.8819, 0.7341])","tensor([3, 2, 0, 1, 4])"
341,"tensor([0.7657, 0.8488, 0.8209, 0.8092, 0.8346, 0.8646, 0.8522, 0.8202, 0.7966])","tensor([5, 6, 1, 4, 2, 7, 3, 8, 0])"
342,"tensor([0.8077, 0.7801, 0.7933, 0.7662, 0.9443, 0.8759, 0.7651, 0.7793])","tensor([4, 5, 0, 2, 1, 7, 3, 6])"
343,"tensor([0.7929, 0.7482, 0.7509, 0.7620, 0.7486, 0.8087, 0.9152])","tensor([6, 5, 0, 3, 2, 4, 1])"
344,"tensor([0.7458, 0.7798, 0.7499, 0.7263, 0.8447, 0.7578, 0.7432])","tensor([4, 1, 5, 2, 0, 6, 3])"
345,"tensor([0.7805, 0.7534, 0.7714, 0.7757, 0.7675, 0.7513, 0.7616, 0.7870, 0.7553])","tensor([7, 0, 3, 2, 4, 6, 8, 1, 5])"
346,"tensor([0.7615, 0.7574, 0.7307, 0.9501, 0.7875, 0.7727, 0.7498, 0.7618])","tensor([3, 4, 5, 7, 0, 1, 6, 2])"
347,"tensor([0.7696, 0.8209, 0.9070, 0.9059, 0.9160])","tensor([4, 2, 3, 1, 0])"
348,"tensor([0.7610, 0.9042, 0.7757, 0.7774, 0.7661, 0.7664])","tensor([1, 3, 2, 5, 4, 0])"
349,"tensor([0.9101, 0.9043, 0.8862, 0.8870, 0.8839, 0.8041, 0.8055, 0.8145])","tensor([0, 1, 3, 2, 4, 7, 6, 5])"
350,"tensor([0.7586, 0.8455, 0.8365, 0.8455, 0.9230])","tensor([4, 1, 3, 2, 0])"
351,"tensor([0.7887, 0.8045, 0.8857, 0.9236, 0.7935, 0.7946, 0.9024])","tensor([3, 6, 2, 1, 5, 4, 0])"
352,"tensor([0.7827, 0.8851, 0.7891, 0.8861, 0.7809, 0.7292, 0.8875])","tensor([6, 3, 1, 2, 0, 4, 5])"
353,"tensor([0.7741, 0.7912, 0.8896, 0.7892, 0.7514])","tensor([2, 1, 3, 0, 4])"
354,"tensor([0.8643, 0.8781, 0.7795, 0.7688, 0.7870])","tensor([1, 0, 4, 2, 3])"
355,"tensor([0.7626, 0.7758, 0.7995, 0.7826, 0.8299, 0.8875])","tensor([5, 4, 2, 3, 1, 0])"
356,"tensor([0.7779, 0.7914, 0.8013, 0.9121, 0.7893])","tensor([3, 2, 1, 4, 0])"
357,"tensor([0.9043, 0.9180, 0.9585, 0.9044, 0.9070, 0.8764, 0.8718, 0.8558, 0.7922])","tensor([2, 1, 4, 3, 0, 5, 6, 7, 8])"
358,"tensor([0.7642, 0.7679, 0.7924, 0.8076, 0.7266, 0.7966, 0.9402])","tensor([6, 3, 5, 2, 1, 0, 4])"
359,"tensor([0.8692, 0.8344, 0.8727, 0.9060, 0.8692, 0.7966, 0.7707])","tensor([3, 2, 0, 4, 1, 5, 6])"
360,"tensor([0.7808, 0.7862, 0.7469, 0.8008, 0.8752, 0.7770, 0.7718])","tensor([4, 3, 1, 0, 5, 6, 2])"
361,"tensor([0.7604, 0.7407, 0.7761, 0.8074, 0.8344, 0.8040, 0.7929])","tensor([4, 3, 5, 6, 2, 0, 1])"
362,"tensor([0.7681, 0.8380, 0.9215, 0.9056, 0.7807, 0.7735])","tensor([2, 3, 1, 4, 5, 0])"
363,"tensor([0.7872, 0.7796, 0.8447, 0.8502, 0.8415, 0.8902, 0.8633, 0.8437, 0.9541])","tensor([8, 5, 6, 3, 2, 7, 4, 0, 1])"
364,"tensor([0.9078, 0.7809, 0.7714, 0.7738, 0.7790, 0.8327])","tensor([0, 5, 1, 4, 3, 2])"
365,"tensor([0.9682, 0.7405, 0.7667, 0.7922, 0.8101])","tensor([0, 4, 3, 2, 1])"
366,"tensor([0.7325, 0.7560, 0.8994, 0.8547, 0.7503, 0.7496, 0.7525, 0.7705])","tensor([2, 3, 7, 1, 6, 4, 5, 0])"
367,"tensor([0.7784, 0.7914, 0.7205, 0.7437, 0.7368, 0.7762, 0.7643, 0.8059, 0.7541])","tensor([7, 1, 0, 5, 6, 8, 3, 4, 2])"
368,"tensor([0.9287, 0.8344, 0.8308, 0.7761, 0.7511, 0.7550, 0.8360, 0.8194])","tensor([0, 6, 1, 2, 7, 3, 5, 4])"
369,"tensor([0.9199, 0.8169, 0.7898, 0.7817, 0.7955, 0.7923])","tensor([0, 1, 4, 5, 2, 3])"
370,"tensor([0.7173, 0.9500, 0.8078, 0.8108, 0.8177, 0.7810, 0.7742])","tensor([1, 4, 3, 2, 5, 6, 0])"
371,"tensor([0.7790, 0.8257, 0.7707, 0.7916, 0.7713, 0.7683, 0.7661, 0.7620])","tensor([1, 3, 0, 4, 2, 5, 6, 7])"
372,"tensor([0.7809, 0.8025, 0.7171, 0.7760, 0.7845, 0.7811, 0.8171])","tensor([6, 1, 4, 5, 0, 3, 2])"
373,"tensor([0.7952, 0.7838, 0.7925, 0.8630, 0.8869])","tensor([4, 3, 0, 2, 1])"
374,"tensor([0.7568, 0.7962, 0.8113, 0.7758, 0.7518, 0.9203, 0.7571])","tensor([5, 2, 1, 3, 6, 0, 4])"
375,"tensor([0.7716, 0.7755, 0.8404, 0.8131, 0.7734])","tensor([2, 3, 1, 4, 0])"
376,"tensor([0.7405, 0.7425, 0.8034, 0.8772, 0.8431])","tensor([3, 4, 2, 1, 0])"
377,"tensor([0.8759, 0.7749, 0.8029, 0.7485, 0.8355, 0.7458])","tensor([0, 4, 2, 1, 3, 5])"
378,"tensor([0.7698, 0.8099, 0.8211, 0.8290, 0.7758, 0.7758])","tensor([3, 2, 1, 4, 5, 0])"
379,"tensor([0.7869, 0.9405, 0.8508, 0.7894, 0.7970, 0.8020, 0.7710])","tensor([1, 2, 5, 4, 3, 0, 6])"
380,"tensor([0.7700, 0.7855, 0.7820, 0.7678, 0.9371, 0.7905, 0.7732, 0.7952, 0.7837])","tensor([4, 7, 5, 1, 8, 2, 6, 0, 3])"
381,"tensor([0.7907, 0.7675, 0.7540, 0.7851, 0.8941])","tensor([4, 0, 3, 1, 2])"
382,"tensor([0.9250, 0.7945, 0.8053, 0.8181, 0.8321])","tensor([0, 4, 3, 2, 1])"
383,"tensor([0.7917, 0.7858, 0.8616, 0.7909, 0.7878])","tensor([2, 0, 3, 4, 1])"
384,"tensor([0.7573, 0.7645, 0.7635, 0.7710, 0.8402])","tensor([4, 3, 1, 2, 0])"
385,"tensor([0.7787, 0.7765, 0.7779, 0.8296, 0.8298, 0.7787, 0.7582, 0.7847, 0.9166])","tensor([8, 4, 3, 7, 0, 5, 2, 1, 6])"
386,"tensor([0.7422, 0.7840, 0.7456, 0.7455, 0.7474, 0.7677, 0.7357, 0.7526, 0.7504])","tensor([1, 5, 7, 8, 4, 2, 3, 0, 6])"
387,"tensor([0.8650, 0.7679, 0.8445, 0.7744, 0.9023, 0.8664, 0.7713, 0.7774])","tensor([4, 5, 0, 2, 7, 3, 6, 1])"
388,"tensor([0.7388, 0.7701, 0.7519, 0.8028, 0.8174, 0.7432, 0.7471, 0.7729])","tensor([4, 3, 7, 1, 2, 6, 5, 0])"
389,"tensor([0.7570, 0.7798, 0.7817, 0.8841, 0.7567])","tensor([3, 2, 1, 0, 4])"
390,"tensor([0.7698, 0.7697, 0.7673, 0.8506, 0.7882])","tensor([3, 4, 0, 1, 2])"
391,"tensor([0.7639, 0.7494, 0.7236, 0.7469, 0.7542, 0.7366, 0.7366, 0.7596])","tensor([0, 7, 4, 1, 3, 6, 5, 2])"
392,"tensor([0.7439, 0.7353, 0.8144, 0.8592, 0.7961])","tensor([3, 2, 4, 0, 1])"
